Inglés,Español,Module,Sección,
The role wasn't found for the user. Verify the role and try again.,The role wasn't found for the user. Verify the role and try again.,module,Magento_Authorization,1
The root category can't be set. Verify the category and try again.,The root category can't be set. Verify the category and try again.,module,Magento_Support,1
The root shopping cart condition should have a days value of 0 or greater.,The root shopping cart condition should have a days value of 0 or greater.,module,Magento_Reminder,1
The root wish list condition should have a days value of 1 or greater.,The root wish list condition should have a days value of 1 or greater.,module,Magento_Reminder,1
The rule has been deleted.,La regla se ha eliminado,module,Dotdigitalgroup_Email,1
The rule has been saved.,La regla ha sido guardada,module,Dotdigitalgroup_Email,1
"The rule with the ""%1"" ID wasn't found. Verify the ID and try again.","The rule with the ""%1"" ID wasn't found. Verify the ID and try again.",module,Magento_CatalogRule,1
the Same as Matched Product Categories,the Same as Matched Product Categories,module,Magento_TargetRule,1
The sample information is invalid. Verify the information and try again.,The sample information is invalid. Verify the information and try again.,module,Magento_Downloadable,1
The sample title is empty. Enter the title and try again.,The sample title is empty. Enter the title and try again.,module,Magento_Downloadable,1
The sample type is invalid. Verify the sample type and try again.,The sample type is invalid. Verify the sample type and try again.,module,Magento_Downloadable,1
"The sample with ""%1"" ID can't be deleted.","The sample with ""%1"" ID can't be deleted.",module,Magento_Downloadable,1
"The SCA challenge was not completed successfully. Please try again, or use a different payment method.","The SCA challenge was not completed successfully. Please try again, or use a different payment method.",module,Amazon_Payment,1
The scope object is invalid. Verify the scope object and try again.,The scope object is invalid. Verify the scope object and try again.,module,Magento_Store,1
The scope or scope ID is invalid. Verify both and try again.,The scope or scope ID is invalid. Verify both and try again.,module,Magento_Theme,1
The selected category isn't associated with the selected store.,The selected category isn't associated with the selected store.,module,Magento_UrlRewrite,1
The selected changes have been applied to the shared catalog.,The selected changes have been applied to the shared catalog.,module,Magento_SharedCatalog,1
The selected companies are already using a different shared catalog. This action will change a shared catalog for selected companies. Would you like to continue?,The selected companies are already using a different shared catalog. This action will change a shared catalog for selected companies. Would you like to continue?,module,Magento_SharedCatalog,1
The selected companies will be unlinked from the current shared catalog and linked to the default public catalog. Would you like to continue?,The selected companies will be unlinked from the current shared catalog and linked to the default public catalog. Would you like to continue?,module,Magento_SharedCatalog,1
"The selected credit currency is not valid. 
 Customers will not be able to place orders until you update the credit currency.","The selected credit currency is not valid. 
 Customers will not be able to place orders until you update the credit currency.",module,Magento_CompanyCredit,1
The selected currency is not available. Please select a different currency.,The selected currency is not available. Please select a different currency.,module,Magento_CompanyCredit,1
The selected items are being processed. You can continue to work in the meantime.,The selected items are being processed. You can continue to work in the meantime.,module,Magento_SharedCatalog,1
The selected product isn't associated with the selected store or category.,The selected product isn't associated with the selected store or category.,module,Magento_UrlRewrite,1
The seller responded to your quote,El vendedor respondió su cotización,module,Magento_NegotiableQuote,1
The service is temporarily unavailable. Please try again later.,El servicio no está disponible temporalmente. Por favor intenten nuevamente mas tarde.,module,Amazon_Payment,1
The service is unknown. Verify the service and try again.,The service is unknown. Verify the service and try again.,module,Magento_Rma,1
The shared catalog was deleted successfully.,The shared catalog was deleted successfully.,module,Magento_SharedCatalog,1
The shipment cancellation email was not sent.,No se envío el correo electrónico de cancelación de envío,module,Temando_Shipping,1
The shipment cancellation email was sent.,Se envío el correo electrónico de cancelación de envío,module,Temando_Shipping,1
"The shipment contains product SKU ""%1"" that is not part of the original order.","The shipment contains product SKU ""%1"" that is not part of the original order.",module,Magento_Sales,1
The shipment couldn't be deleted.,El envío no pudo ser eliminado,module,Magento_Sales,1
The shipment couldn't be saved.,El envío no se pudo guardar.,module,Magento_Sales,1
"The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.","The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl,1
"The shipping address must contain either ""customer_address_id"" or ""address"".","The shipping address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl,1
The shipping information was unable to be saved. Verify the input data and try again.,La información de envio no se pudo guardar. Verifique los datgos de entrada e intente nuevamente.,module,Magento_Checkout,1
The shipping method can't be set. %1,No se puede establecer el método de envío. %1,module,Magento_Quote,1
The Source does not exist.,La Almacen no existe.,module,Magento_InventoryAdminUi,1
The Source has been saved.,La Almacen ha sido guardada.,module,Magento_InventoryAdminUi,1
The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.,The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.,module,Magento_Company,1
The start time can't be changed while the update is active. Please wait until the update is complete and try again.,The start time can't be changed while the update is active. Please wait until the update is complete and try again.,module,Magento_Staging,1
The Start Time for Future Update needs to be selected. Select and try again.,The Start Time for Future Update needs to be selected. Select and try again.,module,Magento_Staging,1
The Start Time of this Update cannot be changed. It's been already started.,The Start Time of this Update cannot be changed. It's been already started.,module,Magento_Staging,1
The status can't be unassigned because the status is currently used by an order.,The status can't be unassigned because the status is currently used by an order.,module,Magento_Sales,1
The status needs to remain assigned to its state.,The status needs to remain assigned to its state.,module,Magento_Sales,1
"The status of your company <strong>%company_name</strong>
 is now <strong>Active</strong>.
 Once you login, you will be able to place orders on behalf of your company
 and use other B2B features.","The status of your company <strong>%company_name</strong>
 is now <strong>Active</strong>.
 Once you login, you will be able to place orders on behalf of your company
 and use other B2B features.",module,Magento_Company,1
The Stock does not exist.,El inventario no existe,module,Magento_InventoryAdminUi,1
The Stock has been deleted.,El inventario se ha eliminado,module,Magento_InventoryAdminUi,1
The Stock has been saved.,El inventario ha sido guardado,module,Magento_InventoryAdminUi,1
The stock item was unable to be saved. Please try again.,The stock item was unable to be saved. Please try again.,module,Magento_CatalogInventory,1
"The stock item with the ""%1"" ID wasn't found. Verify the ID and try again.","The stock item with the ""%1"" ID wasn't found. Verify the ID and try again.",module,Magento_CatalogInventory,1
The stock status was unable to be saved. Please try again.,The stock status was unable to be saved. Please try again.,module,Magento_CatalogInventory,1
The stock was unable to be saved. Please try again.,The stock was unable to be saved. Please try again.,module,Magento_CatalogInventory,1
"The stock with the ""%1"" ID wasn't found. Verify the ID and try again.","The stock with the ""%1"" ID wasn't found. Verify the ID and try again.",module,Magento_CatalogInventory,1
The storage key wasn't set. Add the storage key and try again.,The storage key wasn't set. Add the storage key and try again.,module,Magento_Review,1
The store cannot be switched.,The store cannot be switched.,module,Magento_Store,1
The store credit entered was invalid. Store credit must be less than the order amount. Verify and try again.,The store credit entered was invalid. Store credit must be less than the order amount. Verify and try again.,module,Magento_Invitation,1
The store credit payment has been removed from shopping cart.,The store credit payment has been removed from shopping cart.,module,Magento_CustomerBalance,1
The store that was requested wasn't found. Verify the store and try again.,The store that was requested wasn't found. Verify the store and try again.,module,Magento_Store,1
The store view is not in the associated website.,The store view is not in the associated website.,module,Magento_Customer,1
The store wasn't found. Verify the store and try again.,La tienda no se encontró. Verifique la tienda e intente nuevamente,module,Magento_Store,1
The store wasn't registered. Verify the store and try again.,La tienda no estaba registrada. Verifique la tienda e intente nuevamente,module,Magento_Catalog,1
The subscription preferences has been saved.,Se han guardado las preferencis de suscripción,module,Dotdigitalgroup_Email,1
"The synonym group with the ""%1"" ID can't be deleted. %2","The synonym group with the ""%1"" ID can't be deleted. %2",module,Magento_Search,1
The system attribute can't be deleted.,El atributo del sistema no se puede eliminar,module,Magento_Eav,1
The system report has been deleted.,El reporte del sistema ha sido eliminado,module,Magento_Support,1
The system report has been generated.,El reporte del sistema ha sido generado,module,Magento_Support,1
The system will send the reminder after the above mentioned amount of days upon order status selected above.,The system will send the reminder after the above mentioned amount of days upon order status selected above.,module,Dotdigitalgroup_Email,1
"The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.","The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.",module,Magento_OfflineShipping,1
The Table Rates File Format is incorrect. Verify the format and try again.,The Table Rates File Format is incorrect. Verify the format and try again.,module,Magento_OfflineShipping,1
The tax rate can't be removed because it exists in a tax rule.,The tax rate can't be removed because it exists in a tax rule.,module,Magento_Tax,1
The team was successfully created.,El equipo fue creado con éxito,module,Magento_Company,1
The team was successfully deleted.,El equipo fué eliminado con éxito,module,Magento_Company,1
The team was successfully updated.,El equipo se actualizó con éxito,module,Magento_Company,1
The text is too long. Shorten the text and try again.,The text is too long. Shorten the text and try again.,module,Magento_Catalog,1
The tier_price data is invalid. Verify the data and try again.,The tier_price data is invalid. Verify the data and try again.,module,Magento_Catalog,1
The time value is using an unsupported format. Enter a supported format and try again.,The time value is using an unsupported format. Enter a supported format and try again.,module,Magento_Analytics,1
The time zone is incorrect. Verify the time zone and try again.,The time zone is incorrect. Verify the time zone and try again.,module,Magento_Config,1
The token length is invalid. Check the length and try again.,The token length is invalid. Check the length and try again.,module,Magento_Integration,1
The tokens couldn't be revoked.,The tokens couldn't be revoked.,module,Magento_Integration,1
The transaction details are unavailable. Please try again later.,The transaction details are unavailable. Please try again later.,module,Magento_Authorizenet,1
The transactional account email type is incorrect. Verify and try again.,The transactional account email type is incorrect. Verify and try again.,module,Magento_Customer,1
The tree retrieved successfully.,The tree retrieved successfully.,module,Magento_Company,1
The type is incorrect. Verify and try again.,The type is incorrect. Verify and try again.,module,Magento_GiftRegistry,1
The type that was requested doesn't have a corresponding implementation. Verity the type and try again.,The type that was requested doesn't have a corresponding implementation. Verity the type and try again.,module,Magento_Staging,1
"The update with the ""%1"" ID doesn't exist. Verify the ID and try again.","The update with the ""%1"" ID doesn't exist. Verify the ID and try again.",module,Magento_Staging,1
The uploaded CSV file does not contain a column labelled SKU. Make sure the first column is labelled SKU and that each line in the file contains a SKU value. Then upload the file again.,The uploaded CSV file does not contain a column labelled SKU. Make sure the first column is labelled SKU and that each line in the file contains a SKU value. Then upload the file again.,module,Magento_QuickOrder,1
"The URL's ""' . . '"" cache has been cleaned.","The URL's ""' . . '"" cache has been cleaned.",module,Fastly_Cdn,1
The user %1 is the company admin and cannot be set to inactive. You must set another user as the company admin first.,The user %1 is the company admin and cannot be set to inactive. You must set another user as the company admin first.,module,Magento_Company,1
The user <%- username %> is the company admin and cannot be set to inactive. You must set another user as the company admin first.,The user <%- username %> is the company admin and cannot be set to inactive. You must set another user as the company admin first.,module,Magento_Company,1
The valid number of minutes needs to be entered. Enter and try again.,The valid number of minutos needs to be entered. Enter and try again.,module,Magento_Reminder,1
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.","The validation failed. Make sure the required options are entered and the file is uploaded, then try again.",module,Magento_Catalog,1
"The validator for the ""%1"" field doesn't exist.","The validator for the ""%1"" field doesn't exist.",module,Magento_Payment,1
The value can't be empty. Enter the value and try again.,The value can't be empty. Enter the value and try again.,module,Magento_Deploy,1
"The value in the business name field of a customer's statement. Company name/DBA section must be either 3, 7 or 12 characters
 and the product descriptor can be up to 18, 14, or 9 characters respectively (with an * in between for a total descriptor name of 22 characters).","The value in the business name field of a customer's statement. Company name/DBA section must be either 3, 7 or 12 characters
 and the product descriptor can be up to 18, 14, or 9 characters respectively (with an * in between for a total descriptor name of 22 characters).",module,Magento_Braintree,1
"The value in the phone number field of a customer's statement. Phone must be 10-14 characters and can only contain numbers, dashes, parentheses and periods.","The value in the phone number field of a customer's statement. Phone must be 10-14 characters and can only contain numbers, dashes, parentheses and periods.",module,Magento_Braintree,1
The value in the URL/web address field of a customer's statement. The URL must be 13 characters or shorter.,The value in the URL/web address field of a customer's statement. The URL must be 13 characters or shorter.,module,Magento_Braintree,1
The value of Admin must be unique. (%1),The value of Admin must be unique. (%1),module,Magento_Catalog,1
"The value of attribute(s) ""%1"" must be unique","The value of attribute(s) ""%1"" must be unique",module,Magento_Catalog,1
The value specified in the URL Key field would generate a URL that already exists.,The value specified in the URL Key field would generate a URL that already exists.,module,Magento_UrlRewrite,1
"The value you set has already been locked. To change the value, use the --%1 option.","The value you set has already been locked. To change the value, use the --%1 option.",module,Magento_Config,1
The variable %1 is no longer available. Select a different variable.,The variable %1 is no longer available. Select a different variable.,module,Magento_Variable,1
"The variations from the ""%1"" product can't be deleted.","The variations from the ""%1"" product can't be deleted.",module,Magento_ConfigurableProduct,1
The verification transaction can't be voided.,The verification transaction can't be voided.,module,Magento_Paypal,1
The Vertex invoice has been refunded.,The Vertex invoice has been refunded.,module,Vertex_Tax,1
The Vertex invoice has been sent.,The Vertex invoice has been sent.,module,Vertex_Tax,1
The website wasn't found. Verify the website and try again.,The website wasn't found. Verify the website and try again.,module,Magento_Store,1
"The website with code ""%code"" does not exist.","The website with code ""%code"" does not exist.",module,Magento_InventorySales,1
The widget %1 is no longer available. Select a different widget.,The widget %1 is no longer available. Select a different widget.,lib,lib/web/mage/adminhtml/wysiwyg/widget.js,1
The wish list is not assigned to your account and can't be edited.,The wish list is not assigned to your account and can't be edited.,module,Magento_MultipleWishlist,1
The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:,The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:,module,Magento_Reminder,1
The Wish List item can't load at this time. Please try again later.,The Wish List item can't load at this time. Please try again later.,module,Magento_Wishlist,1
The wish list item has been added to this gift registry.,The wish list item has been added to this gift registry.,module,Magento_GiftRegistry,1
The wish list item ID needs to be received. Set the ID and try again.,The wish list item ID needs to be received. Set the ID and try again.,module,Magento_AdvancedCheckout,1
The wish list item needs to be loaded. Load the item and try again.,The wish list item needs to be loaded. Load the item and try again.,module,Magento_AdvancedCheckout,1
The wrong customer account is specified.,The wrong customer account is specified.,module,Magento_Invitation,1
The wrong order ID or item ID was requested.,The wrong order ID or item ID was requested.,module,Magento_Rma,1
The wrong RMA item was requested.,The wrong RMA item was requested.,module,Magento_Rma,1
The wrong RMA was requested.,The wrong RMA was requested.,module,Magento_Rma,1
"The XML in file ""%1"" is invalid.' . ""\n%2\nVerify the XML and try again.""","The XML in file ""%1"" is invalid.' . ""\n%2\nVerify the XML and try again.""",module,Magento_Ui,1
The ZIP Code is invalid. Use numbers only.,The ZIP Code is invalid. Use numbers only.,module,Magento_Tax,1
The ZIP Code length is invalid. Verify that the length is nine characters or fewer and try again.,The ZIP Code length is invalid. Verify that the length is nine characters or fewer and try again.,module,Magento_Tax,1
There are {placeholder} messages requires your attention.,There are {placeholder} messages requires your attention.,module,Magento_Ui,1
There are %1 orders in this archive. All of them will be moved to the regular table after the archive is disabled.,There are %1 orders in this archive. All of them will be moved to the regular table after the archive is disabled.,module,Magento_SalesArchive,1
There are %remaining_days day(s) remaining to use %points_expiring of your reward points.,There are %remaining_days day(s) remaining to use %points_expiring of your reward points.,module,Magento_Reward,1
There are no ACLs configured yet.,There are no ACLs configured yet.,module,Fastly_Cdn,1
There are no active modules yet.,No hay módulos activos todavía,module,Fastly_Cdn,1
There are no applicable items for return in this order.,There are no applicable items for return in this order.,module,Magento_Rma,1
There are no backends configured yet.,There are no backends configured yet.,module,Fastly_Cdn,1
There are no custom snippets yet.,There are no custom snippets yet.,module,Fastly_Cdn,1
There are no dictionaries configured yet.,No hay diccionarios configuraciones todavía,module,Fastly_Cdn,1
There are no Domains configured yet.,No hay dominios configuraciones todavía,module,Fastly_Cdn,1
There are no export file with such name %1,There are no export file with such name %1,module,Magento_ImportExport,1
There are no packing slips related to selected pickups.,There are no packing slips related to selected pickups.,module,Temando_Shipping,1
There are no sensitive configurations to fill,There are no sensitive configurations to fill,module,Magento_Deploy,1
There are no sent invitations.,No hay invitaciones enviadas.,module,Magento_Invitation,1
There are no source items with the in stock status,There are no source items with the in stock status,module,Magento_InventorySales,1
There are no versions configured yet.,No hay versiones configuradas todavía,module,Fastly_Cdn,1
There are Shipments in this Batch that are still being created. Please check Back soon to view these Shipments.,There are Shipments in this Batch that are still being created. Please check Back soon to view these Shipments.,module,Temando_Shipping,1
There has been a problem with the selected payment method on your Amazon account. Please choose another one.,There has been a problem with the selected payment method on your Amazon account. Please choose another one.,module,Amazon_Payment,1
There is an error in quantities for item %1.,There is an error in quantities for item %1.,module,Magento_Rma,1
There is an error while saving comment.,There is an error while saving comment.,module,Magento_NegotiableQuote,1
There is no address id in setting default billing address.,There is no address id in setting default billing address.,module,Magento_Customer,1
There is no address id in setting default shipping address.,There is no address id in setting default shipping address.,module,Magento_Customer,1
"There is no backend type specified for column ""%columnName"".","There is no backend type specified for column ""%columnName"".",module,Magento_InventoryImportExport,1
"There is no command registered for behavior ""%behavior"".","There is no command registered for behavior ""%behavior"".",module,Magento_InventoryImportExport,1
There is no credit memo set to balance model.,There is no credit memo set to balance model.,module,Magento_CustomerBalance,1
There is no customer with such id.,No hay un cliente con tal id,module,Magento_Customer,1
There is no defined type ' .,No hay un tipo definido ' .,module,Magento_Config,1
There is no file: %file,No hay archivo: %file,module,Magento_ImportExport,1
There is no order set to balance model.,There is no order set to balance model.,module,Magento_CustomerBalance,1
"There is no stock with ""%fieldValue"" for ""%fieldName"". Verify and try again.","There is no stock with ""%fieldValue"" for ""%fieldName"". Verify and try again.",module,Magento_Inventory,1
There is no such address entity to delete.,There is no such address entity to delete.,module,Magento_Customer,1
"There is no such data mapper ""%1"" for interface %2","There is no such data mapper ""%1"" for interface %2",module,Magento_Elasticsearch,1
There is no such Source Selection Algorithm implemented: %1,There is no such Source Selection Algorithm implemented: %1,module,Magento_InventorySourceSelectionApi,1
There was a error creating package slip pdf.,There was a error creating package slip pdf.,module,Temando_Shipping,1
There was an error creating package slip pdf.,There was an error creating package slip pdf.,module,Temando_Shipping,1
There was an error during updating history log.,There was an error during updating history log.,module,Magento_NegotiableQuote,1
There was an error save new configuration value.,Se produjo un error al guardar el nuevo valor de configuración,module,Magento_Analytics,1
There was an error saving comment.,Se produjo un error al guardar el comentario,module,Magento_NegotiableQuote,1
There was an error saving company quote config.,Se produjo un error al guardar la configuración de la cotización de la empresa,module,Magento_NegotiableQuote,1
There was an error saving custom attributes.,Se produjo un error al guardar los atributos personalizados,module,Magento_Company,1
There was an error saving history log.,There was an error saving history log.,module,Magento_NegotiableQuote,1
There was an error saving negotiable quote item.,There was an error saving negotiable quote item.,module,Magento_NegotiableQuote,1
There was an error while loading system report data.,There was an error while loading system report data.,module,Magento_Support,1
There was an error while trying to process the request.,There was an error while trying to process the request.,module,Magento_AuthorizenetAcceptjs,1
There was an unknown error in the service.,There was an unknown error in the service.,module,Amazon_Payment,1
There was no category rules to apply,No había reglas de categoría para aplicar,module,Magento_VisualMerchandiser,1
There were %1 results for your search.,There were %1 results for your search.,module,Temando_Shipping,1
"These arguments can't be empty ""%1""","Estos argumentos no pueden estar vacíos ""%1""",module,Magento_Analytics,1
These cache type(s) don't exist: %1,These cache type(s) don't exist: %1,module,Magento_Backend,1
This action cannot be performed because the selected product(s) require attention. You must resolve these issues before you can continue.,This action cannot be performed because the selected product(s) require attention. You must resolve these issues before you can continue.,module,Magento_RequisitionList,1
This action cannot be performed because you have products requiring attention. You must resolve these issues before you can continue.,This action cannot be performed because you have products requiring attention. You must resolve these issues before you can continue.,module,Magento_NegotiableQuote,1
This action cannot be undone.,Esta acción no se puede deshacer,module,Magento_Backup,1
"This action cannot be undone. Are you sure you want to delete the selected companies? After the company is deleted, all the company members will be set to Inactive.","This action cannot be undone. Are you sure you want to delete the selected companies? After the company is deleted, all the company members will be set to Inactive.",module,Magento_Company,1
This action cannot be undone. Are you sure you want to delete this catalog?,This action cannot be undone. Are you sure you want to delete this catalog?,module,Magento_SharedCatalog,1
This action cannot be undone. Are you sure you want to delete this catalog(s)?,This action cannot be undone. Are you sure you want to delete this catalog(s)?,module,Magento_SharedCatalog,1
"This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.","This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.",module,Magento_Company,1
This action cannot be undone. Are you sure you want to delete this role?,esta acción no se puede deshacer. ¿Estás seguro que deseas eliminar este rol?,module,Magento_Company,1
This action cannot be undone. Are you sure you want to delete this team?,esta acción no se puede deshacer. ¿Estás seguro que deseas eliminar este equipo?,module,Magento_Company,1
This action cannot be undone. Are you sure you want to delete this user?,esta acción no se puede deshacer. ¿Estás seguro que deseas eliminar este usuario?,module,Magento_Company,1
This action is unavailable,Esta acción no está disponible,module,Magento_Staging,1
This action will change the customer group for all members of this company. Would you like to proceed?,This action will change the customer group for all members of this company. Would you like to proceed?,module,Magento_Company,1
This action will replace your Company Admin.,Esta acción reemplazará al administrador de su empresa,module,Magento_Company,1
This applies only to registered users and may vary when a user is logged in.,This applies only to registered users and may vary when a user is logged in.,module,Magento_Reward,1
This command is unavailable right now.,Este comando no está disponible en este momento,module,Magento_Config,1
This company has no payment methods. Please contact store administrator.,This company has no payment methods. Please contact store administrator.,module,Magento_CompanyPayment,1
This coupon can be used only up to %coupon_limit time(s) by you or other customers.,This coupon can be used only up to %coupon_limit time(s) by you or other customers.,module,Magento_Reminder,1
This customer company account is blocked and customer cannot place orders.,This customer company account is blocked and customer cannot place orders.,module,Magento_Company,1
This customer couldn't be found. Verify the customer and try again.,This customer couldn't be found. Verify the customer and try again.,module,Magento_AdvancedCheckout,1
This discount will be applied to all selected products. The custom price type will be set to 'Discount'.,This discount will be applied to all selected products. The custom price type will be set to 'Discount'.,module,Magento_SharedCatalog,1
This discount will be applied to all selected products. The custom price type will be set to 'Fixed'.,This discount will be applied to all selected products. The custom price type will be set to 'Fixed'.,module,Magento_SharedCatalog,1
This dynamic block does not exist.,Este bloque dinámico ya no existe,module,Magento_Banner,1
This dynamic block no longer exists.,Este bloque dinámico ya no existe,module,Magento_Banner,1
This element contains invalid data. Please resolve this before saving.,Este elemento contiene datos no válidos. Por favor resuelva esto antes de guardarlos.,module,Magento_Ui,1
This email address is already subscribed.,Esta dirección de correo ya está suscrita,module,Magento_Newsletter,1
This email is sent to the Company Admin.,Este correo electrónico se envía al administrador de la empresa,module,Magento_CompanyCredit,1
This email is sent to the company's Sales Rep and the Company Admin.,This email is sent to the company's Sales Rep and the Company Admin.,module,Magento_Company,1
This email is sent to the customer only.,This email is sent to the customer only.,module,Magento_Company,1
This email is sent when company status changes Blocked.,This email is sent when company status changes Blocked.,module,Magento_Company,1
This email is sent when company status changes from Pending Approval to Active.,This email is sent when company status changes from Pending Approval to Active.,module,Magento_Company,1
This email is sent when company status changes from Rejected or Blocked to Active.,This email is sent when company status changes from Rejected or Blocked to Active.,module,Magento_Company,1
This email is sent when company status changes to Pending Approval.,This email is sent when company status changes to Pending Approval.,module,Magento_Company,1
This email is sent when company status changes to Rejected.,This email is sent when company status changes to Rejected.,module,Magento_Company,1
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
 Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
 Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer,1
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
 Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
 Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer,1
This entity needs to be assigned to a store view. Verify the entity assignment and try again.,This entity needs to be assigned to a store view. Verify the entity assignment and try again.,module,Magento_AdminGws,1
This fieldset is not empty!,¡Este conjunto de campos no esta vacío!,module,Magento_CustomerCustomAttributes,1
This gift card account has been deleted.,This gift card account has been deleted.,module,Magento_GiftCardAccount,1
This gift card account is already in the quote.,This gift card account is already in the quote.,module,Magento_GiftCardAccount,1
This gift card account wasn't found in the quote.,This gift card account wasn't found in the quote.,module,Magento_GiftCardAccount,1
This gift registry has no items.,This gift registry has no items.,module,Magento_GiftRegistry,1
"This identifier is reserved for ""CMS No Route Page"" in configuration.","This identifier is reserved for ""CMS No Route Page"" in configuration.",module,Magento_Cms,1
"This invitation is addressed to current customer ""%1"".","This invitation is addressed to current customer ""%1"".",module,Magento_Invitation,1
This invitation is not valid.,This invitation is not valid.,module,Magento_Invitation,1
This is a demo store. No orders will be fulfilled.,Esta es una tienda de demostración. No se cumplirán pedidos.,module,Magento_Theme,1
This is alternative method of producing a shipping label that will not use Magento Shipping.,This is alternative method of producing a shipping label that will not use Magento Shipping.,module,Temando_Shipping,1
This is implemented for bundle products only.,This is implemented for bundle products only.,module,Magento_Bundle,1
"This is implemented for the ""%1"" configurable product only.","This is implemented for the ""%1"" configurable product only.",module,Magento_ConfigurableProduct,1
This is the wrong RMA ID.,This is the wrong RMA ID.,module,Magento_Rma,1
This is the wrong RMA item status.,This is the wrong RMA item status.,module,Magento_Rma,1
This is the wrong RMA order ID.,This is the wrong RMA order ID.,module,Magento_Rma,1
This item needs to be assigned to a store view. Assign item and try again.,This item needs to be assigned to a store view. Assign item and try again.,module,Magento_AdminGws,1
This option allows you to define synthetic pages. It allows you to paste your own HTML.,This option allows you to define synthetic pages. It allows you to paste your own HTML.,module,Fastly_Cdn,1
"This option allows you to manage your own custom VCL snippets. You can learn
 <a href=""https://github.com/fastly/fastly-magento2/blob/master/Documentation/Guides/CUSTOM-VCL-SNIPPETS.md"" target=""_blank"">more here</a>.
 <b>Please note</b> after you have created your snippets you have to click on Upload Fastly VCL to upload them along
 side stock Fastly VCL.","This option allows you to manage your own custom VCL snippets. You can learn
 <a href=""https://github.com/fastly/fastly-magento2/blob/master/Documentation/Guides/CUSTOM-VCL-SNIPPETS.md"" target=""_blank"">more here</a>.
 <b>Please note</b> after you have created your snippets you have to click on Upload Fastly VCL to upload them along
 side stock Fastly VCL.",module,Fastly_Cdn,1
This order already has associated case entity,This order already has associated case entity,module,Magento_Signifyd,1
"This page cannot be added, because a node or page with the same URL Key already exists in this tree part.","This page cannot be added, because a node or page with the same URL Key already exists in this tree part.",module,Magento_VersionsCms,1
This parameter is unknown. Verify and try again.,This parameter is unknown. Verify and try again.,module,Magento_Eav,1
This payment method can't be used for shipping to multiple addresses. Change the payment method and try again.,This payment method can't be used for shipping to multiple addresses. Change the payment method and try again.,module,Magento_Multishipping,1
This period will be used as the default expiration time period for quotes. It can be changed for any quote.,This period will be used as the default expiration time period for quotes. It can be changed for any quote.,module,Magento_NegotiableQuote,1
This product is assigned to another website.,This product is assigned to another website.,module,Magento_AdvancedCheckout,1
This product is no longer on sale.,This product is no longer on sale.,module,Magento_CatalogEvent,1
This quote cannot be viewed at the current website. Would you like to navigate to the website where you created this quote?,This quote cannot be viewed at the current website. Would you like to navigate to the website where you created this quote?,module,Magento_NegotiableQuote,1
This quote is currently locked for editing. It will become available once released by the buyer.,This quote is currently locked for editing. It will become available once released by the buyer.,module,Magento_NegotiableQuote,1
This quote will be charged in %1. The prices are given in %2 as reference only.,This quote will be charged in %1. The prices are given in %2 as reference only.,module,Magento_NegotiableQuote,1
This rule is assigned to %1 automated reminder rule(s). Deleting this rule will automatically unassign it.,This rule is assigned to %1 automated reminder rule(s). Deleting this rule will automatically unassign it.,module,Magento_Reminder,1
"This service provides a dynamic suite of reports with rich insights about your business.
 Your reports can be accessed securely on a personalized dashboard outside of the admin panel by clicking on the
 ""Go to Advanced Reporting"" link. </br> For more information, see our <a href=""https://magento.com/legal/terms/cloud-terms"">
 terms and conditions</a>.","This service provides a dynamic suite of reports with rich insights about your business.
 Your reports can be accessed securely on a personalized dashboard outside of the admin panel by clicking on the
 ""Go to Advanced Reporting"" link. </br> For more information, see our <a href=""https://magento.com/legal/terms/cloud-terms"">
 terms and conditions</a>.",module,Magento_Analytics,1
This store couldn't be found. Verify the store and try again.,This store couldn't be found. Verify the store and try again.,module,Magento_AdvancedCheckout,1
This system form type cannot be deleted.,This system form type cannot be deleted.,module,Magento_CustomerCustomAttributes,1
This team has child users or teams aligned to it and cannot be deleted. Please re-align the child users or teams first.,This team has child users or teams aligned to it and cannot be deleted. Please re-align the child users or teams first.,module,Magento_Company,1
This transaction cannot be refunded with its current status.,This transaction cannot be refunded with its current status.,module,Magento_AuthorizenetAcceptjs,1
